,int.,,,,,,,,,
ID,CTL,24hr,6hr,3hr,,,,,,
PH_hs_0022351,118.7037037,160.6666667,151.6666667,167.3888889,,,,,,
PH_hs_0022352,108.4444444,152.5,171.1111111,200,,,,,,
PH_hs_0022353,62.51851852,80.5,86.55555556,115.2222222,,,,,,
PH_hs_0022355,1126.796296,1141.111111,1110.583333,1144.527778,,,,,,
PH_hs_0022357,1571.592593,1060.555556,1462.25,1646.194444,,,,,,
PH_hs_0022358,148.9074074,159.4166667,197.8333333,149,,,,,,
PH_hs_0022359,22.11111111,19.33333333,20.05555556,21.88888889,,,,,,
PH_hs_0022360,594.2962963,413.1111111,695.8888889,617.4444444,,,,,,
PH_hs_0022361,370.1851852,348.1666667,621.9722222,648.5555556,,,,,,
PH_hs_0022362,216.6296296,234.0555556,205.3888889,221.9444444,,,,,,
PH_hs_0022363,7.185185185,9.666666667,11.5,12.77777778,,,,,,
PH_hs_0022364,5.777777778,10.11111111,6.833333333,7.944444444,,,,,,
PH_hs_0022365,412.537037,375,418.3055556,412.9444444,,,,,,
PH_hs_0022366,49.92592593,46.36111111,35.72222222,39.61111111,,,,,,
PH_hs_0022367,8.592592593,5.666666667,7.944444444,8.555555556,,,,,,
PH_hs_0022368,3175.962963,1446.055556,4040.25,3749.055556,,,,,,
PH_hs_0022369,1116.333333,838.1111111,1094.972222,1419.166667,,,,,,
PH_hs_0022370,1162.648148,982.6666667,1393.694444,1382.5,,,,,,
PH_hs_0022371,306.7962963,353.9444444,253.1666667,290.5555556,,,,,,
PH_hs_0022372,52.77777778,55.38888889,56.44444444,38.38888889,,,,,,
PH_hs_0022373,1722.37037,1495.388889,1851.083333,2195.055556,,,,,,
PH_hs_0022374,207.3333333,271.9444444,223.3888889,221.7777778,,,,,,
PH_hs_0022375,59.11111111,63.88888889,82,90.44444444,,,,,,
PH_hs_0022376,1240.833333,617.2222222,1102.194444,929.3333333,,,,,,
PH_hs_0022378,1937.796296,2359.361111,2306.527778,2190.166667,,,,,,
PH_hs_0022379,126.6111111,106.8888889,113.6666667,83.83333333,,,,,,
PH_hs_0022380,3838.166667,3575.555556,4121.722222,3713.388889,,,,,,
PH_hs_0022382,110.0185185,117.1666667,147.25,147,,,,,,
PH_hs_0022385,119.2962963,101.2222222,140.3055556,119.9166667,,,,,,
PH_hs_0022386,593.1666667,649.8055556,1011.944444,1026.611111,,,,,,
PH_hs_0022387,161.1296296,193.8888889,206.5,211.5555556,,,,,,
PH_hs_0022388,1333.833333,1520.888889,1637.555556,1548.333333,,,,,,
PH_hs_0022389,816.2037037,794.0555556,679.0277778,1020.111111,,,,,,
PH_hs_0022391,15244.7037,14060.5,15049.66667,11247.16667,,,,,,
PH_hs_0022394,66.22222222,51.27777778,39.44444444,45.5,,,,,,
PH_hs_0022396,138.1111111,123.2222222,171.9444444,190.9444444,,,,,,
PH_hs_0022397,13980.81481,10647.66667,13424.33333,15346.38889,,,,,,
PH_hs_0022398,244.1666667,184.8888889,169.1666667,208.0833333,,,,,,
PH_hs_0022401,67.22222222,78.69444444,67.47222222,62.61111111,,,,,,
PH_hs_0022402,363.3703704,304.8333333,383.5555556,424.4444444,,,,,,
PH_hs_0022403,476.8703704,594.5,587.0277778,561.6666667,,,,,,
PH_hs_0022404,13.18518519,18.22222222,17.88888889,22.94444444,,,,,,
PH_hs_0022405,9.814814815,10.66666667,12.66666667,14.55555556,,,,,,
PH_hs_0022406,7520.666667,8345.777778,5762.166667,4933.333333,,,,,,
PH_hs_0022407,428.2222222,483.9444444,452.9166667,420.5,,,,,,
PH_hs_0022408,17.88888889,16.72222222,15.27777778,16.16666667,,,,,,
PH_hs_0022409,121.1296296,69.47222222,88.11111111,97.72222222,,,,,,
PH_hs_0022410,1642.944444,1907.472222,2192.611111,2350.111111,,,,,,
PH_hs_0022411,871.5185185,1380.388889,1423.638889,1564.222222,,,,,,
PH_hs_0022412,58.51851852,45.5,32.16666667,43.55555556,,,,,,
PH_hs_0022413,36.77777778,42.55555556,37.11111111,42.77777778,,,,,,
PH_hs_0022414,841.6296296,603.9722222,911.75,1045.222222,,,,,,
PH_hs_0022415,30.85185185,29.66666667,32.38888889,33.27777778,,,,,,
PH_hs_0022416,17.74074074,20.77777778,20.5,19.38888889,,,,,,
PH_hs_0022418,71.48148148,60.27777778,71.47222222,69.05555556,,,,,,
PH_hs_0022419,8.851851852,7.333333333,8.277777778,22.44444444,,,,,,
PH_hs_0022420,722.1666667,738.75,736.1666667,811.25,,,,,,
PH_hs_0022421,104.7777778,154.8333333,77.05555556,81.38888889,,,,,,
PH_hs_0022423,49.07407407,88.63888889,44.55555556,48.27777778,,,,,,
PH_hs_0022425,628.962963,666.7777778,783.2777778,993.8055556,,,,,,
PH_hs_0022426,541.2037037,658.6388889,556.8888889,565.5555556,,,,,,
PH_hs_0022427,414.4444444,250.4444444,208.6666667,181.4444444,,,,,,
PH_hs_0022428,-0.037037037,0.361111111,1.444444444,0.388888889,,,,,,
PH_hs_0022429,310.2592593,442.2222222,339.5,344.3888889,,,,,,
PH_hs_0022431,367.037037,395.6666667,414.8888889,384.9444444,,,,,,
PH_hs_0022432,198.4814815,185.9444444,237.7777778,232.5555556,,,,,,
PH_hs_0022433,4703.018519,3495.75,3406.694444,4883.722222,,,,,,
PH_hs_0022434,687.0185185,519.6666667,691.6111111,826.6111111,,,,,,
PH_hs_0022435,78.94444444,80.38888889,93.05555556,120.0555556,,,,,,
PH_hs_0022436,276.5925926,300.1944444,313.7777778,394.8333333,,,,,,
PH_hs_0022438,228.4259259,266.6944444,222.4722222,196.3333333,,,,,,
PH_hs_0022441,479.9259259,435.4444444,532.8888889,594.1666667,,,,,,
PH_hs_0022442,115.4074074,154.8888889,120.1666667,107,,,,,,
PH_hs_0022443,53.25925926,55.44444444,34.16666667,19.88888889,,,,,,
PH_hs_0022444,332.3518519,440.2222222,505.4722222,524,,,,,,
PH_hs_0022446,26.2962963,23.33333333,29.5,19.55555556,,,,,,
PH_hs_0022447,215.0925926,144.1111111,169.5555556,152.25,,,,,,
PH_hs_0022448,397.3148148,341.1944444,436.0833333,437.0555556,,,,,,
PH_hs_0022450,2608.981481,2559.055556,3028.555556,2588.5,,,,,,
PH_hs_0022451,49.25925926,52.72222222,76.52777778,79.16666667,,,,,,
PH_hs_0022452,1306.925926,1418.361111,1537.055556,1547.583333,,,,,,
PH_hs_0022453,120.2592593,177.1111111,186.6666667,270.6111111,,,,,,
PH_hs_0022454,480.8148148,1397.777778,819.8055556,583.8611111,,,,,,
PH_hs_0022455,65.7037037,61.97222222,104.7777778,116.5833333,,,,,,
PH_hs_0022456,16.55555556,21.08333333,19.33333333,16.66666667,,,,,,
PH_hs_0022457,0.518518519,1.333333333,0.833333333,0.388888889,,,,,,
PH_hs_0022458,5.851851852,4.833333333,6.277777778,9.777777778,,,,,,
PH_hs_0022459,17,21.88888889,24.22222222,26.94444444,,,,,,
PH_hs_0022460,31.11111111,29,34.16666667,31.94444444,,,,,,
PH_hs_0022461,59.37037037,70.44444444,79.33333333,89.19444444,,,,,,
PH_hs_0022462,22.2962963,22.61111111,35,47.66666667,,,,,,
PH_hs_0022463,6.851851852,5.555555556,6.666666667,8.666666667,,,,,,
PH_hs_0022465,22.25925926,22.33333333,26.5,25.83333333,,,,,,
PH_hs_0022466,23.62962963,22.77777778,24.33333333,25.88888889,,,,,,
PH_hs_0022467,517.2407407,418.8055556,646.6944444,642.9722222,,,,,,
PH_hs_0022468,289.8703704,225.6666667,283.9722222,252.8888889,,,,,,
PH_hs_0022469,17.33333333,14.72222222,19.55555556,21.88888889,,,,,,
PH_hs_0022470,31.25925926,33.69444444,40.11111111,35.88888889,,,,,,
PH_hs_0022471,22.66666667,20.77777778,31.61111111,32.61111111,,,,,,
PH_hs_0022473,197.7777778,151.2777778,175.0833333,207.1666667,,,,,,
PH_hs_0022475,10189,9408.333333,12461.72222,11352.72222,,,,,,
PH_hs_0022476,64.07407407,64.22222222,70.55555556,80.27777778,,,,,,
PH_hs_0022477,50.37037037,45.5,48.88888889,38.05555556,,,,,,
PH_hs_0022478,99.59259259,130,154.3333333,176.3055556,,,,,,
PH_hs_0022479,10.74074074,16.33333333,18.11111111,22.5,,,,,,
PH_hs_0022481,920.7037037,730.4444444,936.9444444,979.9444444,,,,,,
PH_hs_0022482,9.740740741,9.444444444,8.555555556,7.944444444,,,,,,
PH_hs_0022483,2589.148148,2200.666667,2109.166667,2309.611111,,,,,,
PH_hs_0022484,0.185185185,-0.388888889,0.277777778,1,,,,,,
PH_hs_0022485,7,3.444444444,3.388888889,1.944444444,,,,,,
PH_hs_0022486,107.5740741,69.94444444,60.77777778,37.05555556,,,,,,
PH_hs_0022487,49.18518519,81.16666667,50.27777778,40,,,,,,
PH_hs_0022488,1199.296296,1248.833333,839.7222222,798.8611111,,,,,,
PH_hs_0022489,526.6851852,803.3888889,524.5555556,421.6111111,,,,,,
PH_hs_0022490,58.92592593,56.22222222,69.88888889,69.83333333,,,,,,
PH_hs_0022491,31.25925926,25.22222222,39,41.16666667,,,,,,
PH_hs_0022493,10.55555556,9.083333333,8.388888889,10.44444444,,,,,,
PH_hs_0022494,144.8518519,163.4722222,181.3888889,195.8333333,,,,,,
PH_hs_0022495,189.0555556,201.2777778,192.8333333,220.25,,,,,,
PH_hs_0022496,138.0740741,126.3333333,155.2222222,115.6111111,,,,,,
PH_hs_0022497,198.4444444,140.6666667,153.6111111,181.9444444,,,,,,
PH_hs_0022498,59.25925926,79.22222222,79.11111111,101.6111111,,,,,,
PH_hs_0022499,191.7777778,180,256.3888889,239.6666667,,,,,,
PH_hs_0022500,8.555555556,11.83333333,10,4.444444444,,,,,,
PH_hs_0022501,23.81481481,44.27777778,29.94444444,27.61111111,,,,,,
PH_hs_0022504,432.3518519,365.8055556,434.7222222,514.3888889,,,,,,
PH_hs_0022505,62,51.44444444,55.88888889,58.27777778,,,,,,
PH_hs_0022506,474.0740741,399.6666667,468.5555556,430.4166667,,,,,,
PH_hs_0022507,729.9444444,668.8333333,824.7777778,777.25,,,,,,
PH_hs_0022508,76.18518519,63.44444444,115.7222222,147.3888889,,,,,,
PH_hs_0022509,285.8148148,189.0833333,217.7222222,173.6666667,,,,,,
PH_hs_0022510,8.296296296,13.11111111,8.333333333,9.888888889,,,,,,
PH_hs_0022511,68.59259259,62.77777778,72.52777778,73.16666667,,,,,,
PH_hs_0022512,34.11111111,24.44444444,29.55555556,28.11111111,,,,,,
PH_hs_0022513,93.37037037,54.77777778,102.8888889,75.61111111,,,,,,
PH_hs_0022514,11.59259259,14.38888889,15.94444444,15.77777778,,,,,,
PH_hs_0022518,9.703703704,12,11.72222222,12.05555556,,,,,,
PH_hs_0022519,275.2592593,269.1666667,299.0833333,219.4722222,,,,,,
PH_hs_0022520,10.03703704,14.55555556,11.22222222,12.88888889,,,,,,
PH_hs_0022522,18.55555556,42.22222222,35.66666667,22.38888889,,,,,,
PH_hs_0022523,37.37037037,27.55555556,36.44444444,29.5,,,,,,
PH_hs_0022525,12.51851852,23.66666667,13,11.27777778,,,,,,
PH_hs_0022526,120.7407407,176.6666667,141.3888889,139.2777778,,,,,,
PH_hs_0022528,10.51851852,12.11111111,15.94444444,15.72222222,,,,,,
PH_hs_0022529,19.55555556,25.16666667,24.66666667,23.77777778,,,,,,
PH_hs_0022531,38.40740741,40.94444444,41.55555556,48.22222222,,,,,,
PH_hs_0022532,6.037037037,5.777777778,5.833333333,8.611111111,,,,,,
PH_hs_0022533,45.77777778,67.94444444,37.38888889,51.72222222,,,,,,
PH_hs_0022534,604.6666667,552.9722222,919.4722222,1025.027778,,,,,,
PH_hs_0022539,1922.166667,2138.055556,1682.555556,2343.805556,,,,,,
PH_hs_0022540,1.37037037,2.722222222,1.777777778,3.888888889,,,,,,
PH_hs_0022541,1861.888889,1462.333333,2517.861111,1954.138889,,,,,,
PH_hs_0022542,58.62962963,50.52777778,50.94444444,49.55555556,,,,,,
PH_hs_0022543,1.518518519,2.722222222,1.777777778,1.944444444,,,,,,
PH_hs_0022544,24.88888889,36.38888889,47.77777778,49.61111111,,,,,,
PH_hs_0022545,279.9259259,303.1944444,405.5833333,439.6944444,,,,,,
PH_hs_0022546,7.333333333,7,8.333333333,13.55555556,,,,,,
PH_hs_0022547,37.88888889,41.80555556,38.44444444,50.5,,,,,,
PH_hs_0022548,6.814814815,5.138888889,5.222222222,7.666666667,,,,,,
PH_hs_0022549,91.18518519,80.27777778,113.6666667,118.7777778,,,,,,
PH_hs_0022550,80.77777778,79.83333333,94.27777778,87.11111111,,,,,,
PH_hs_0022551,66.33333333,72.77777778,81.16666667,79.72222222,,,,,,
PH_hs_0022552,10.51851852,10.27777778,8.055555556,4.722222222,,,,,,
PH_hs_0022554,27.18518519,29.16666667,25.5,28.11111111,,,,,,
PH_hs_0022555,54.88888889,93.77777778,79.5,50,,,,,,
PH_hs_0022556,3.62962963,4.388888889,4.722222222,4.722222222,,,,,,
PH_hs_0022557,3.592592593,3.444444444,3.888888889,3.888888889,,,,,,
PH_hs_0022558,3903.666667,2306.416667,3211.916667,3700.611111,,,,,,
PH_hs_0022560,31.48148148,38.61111111,45.22222222,44.11111111,,,,,,
PH_hs_0022561,70.75925926,57.5,62.27777778,81.22222222,,,,,,
PH_hs_0022562,176.9074074,216.4166667,122.2777778,108.7222222,,,,,,
PH_hs_0022563,1603.518519,1714.833333,1929.111111,1909.861111,,,,,,
PH_hs_0022565,4.62962963,6.777777778,3.888888889,3.166666667,,,,,,
PH_hs_0022566,46,53.77777778,59.72222222,37.61111111,,,,,,
PH_hs_0022567,1.851851852,3.444444444,1.722222222,3.888888889,,,,,,
PH_hs_0022568,10.74074074,13.88888889,14.94444444,9.222222222,,,,,,
PH_hs_0022569,2.074074074,1.333333333,1.944444444,1,,,,,,
PH_hs_0022570,2.074074074,4.722222222,0.777777778,3.888888889,,,,,,
PH_hs_0022571,5.592592593,6.416666667,8.777777778,14.66666667,,,,,,
PH_hs_0022572,251,289.3333333,319.6111111,429.4166667,,,,,,
PH_hs_0022573,898.3333333,817.4444444,722.75,669.1111111,,,,,,
PH_hs_0022575,1285.296296,788.6944444,1585.138889,1516.055556,,,,,,
PH_hs_0022576,76.55555556,78.11111111,90.22222222,95.11111111,,,,,,
PH_hs_0022577,7.148148148,4.666666667,11.72222222,7,,,,,,
PH_hs_0022578,5933.740741,7661.722222,6275.027778,7092.777778,,,,,,
PH_hs_0022581,9.074074074,11.72222222,11.55555556,8.277777778,,,,,,
PH_hs_0022582,303.5740741,346.75,382.5277778,365,,,,,,
PH_hs_0022583,25.92592593,35.38888889,36.88888889,43.16666667,,,,,,
PH_hs_0022584,442.8148148,507.5277778,365.5555556,326.1666667,,,,,,
PH_hs_0022585,16.07407407,22.38888889,19.55555556,19.16666667,,,,,,
PH_hs_0022586,119.5185185,99.88888889,162.0555556,146.9444444,,,,,,
PH_hs_0022587,328.3703704,404.75,375.8333333,355.5555556,,,,,,
PH_hs_0022588,161.7777778,170.0555556,156.0833333,171.7777778,,,,,,
PH_hs_0022589,25.44444444,19.44444444,23.22222222,16.05555556,,,,,,
PH_hs_0022590,7.592592593,8.611111111,8.555555556,9.888888889,,,,,,
PH_hs_0022591,351.2962963,342.5,551.6666667,480.6388889,,,,,,
PH_hs_0022592,283.9259259,333.7222222,428.8888889,488.3611111,,,,,,
PH_hs_0022593,82.22222222,95.11111111,81.27777778,60.88888889,,,,,,
PH_hs_0022595,122.5,91.44444444,126.1111111,128.4722222,,,,,,
PH_hs_0022596,86.14814815,106.8333333,61.05555556,51.72222222,,,,,,
PH_hs_0022597,13,11.72222222,13,7,,,,,,
PH_hs_0022598,63,53.77777778,71.83333333,73.05555556,,,,,,
PH_hs_0022599,302.6296296,741.4722222,613.2222222,974.3055556,,,,,,
PH_hs_0022600,162.4444444,191.9444444,125.2222222,157.6111111,,,,,,
PH_hs_0022601,43.51851852,58.83333333,68.22222222,81.77777778,,,,,,
PH_hs_0022603,167.037037,98.69444444,26.27777778,70.27777778,,,,,,
PH_hs_0022604,39.33333333,53.05555556,50.05555556,56.83333333,,,,,,
PH_hs_0022605,14.2962963,15.47222222,13.22222222,15.38888889,,,,,,
PH_hs_0022606,11.66666667,16.72222222,16.61111111,15.05555556,,,,,,
PH_hs_0022607,9167.481481,13851.38889,19427.83333,14177.05556,,,,,,
PH_hs_0022608,67.75925926,72.38888889,59.27777778,72.83333333,,,,,,
PH_hs_0022609,2026.296296,2218.277778,2453.194444,2756.611111,,,,,,
PH_hs_0022610,69.25925926,108.4444444,134.4722222,126.4166667,,,,,,
PH_hs_0022611,160.8518519,228.1111111,212.3888889,196.3888889,,,,,,
PH_hs_0022612,1.481481481,2.111111111,1.333333333,3.166666667,,,,,,
PH_hs_0022613,1.185185185,0.75,2.388888889,1,,,,,,
PH_hs_0022614,7.333333333,8.944444444,7.333333333,10.66666667,,,,,,
PH_hs_0022616,23.07407407,21.27777778,20.77777778,10.61111111,,,,,,
PH_hs_0022617,371.537037,347.2777778,374.4166667,394.8055556,,,,,,
PH_hs_0022618,27.40740741,27.08333333,34.27777778,32.05555556,,,,,,
PH_hs_0022619,702.8148148,687.2777778,926.5,921.8611111,,,,,,
PH_hs_0022620,695.4074074,674.0555556,812.0555556,836.5,,,,,,
PH_hs_0022621,11.2962963,12.94444444,12.72222222,17.55555556,,,,,,
PH_hs_0022622,45.25925926,62.11111111,65.77777778,55.44444444,,,,,,
PH_hs_0022623,71.62962963,46.33333333,72.27777778,63.05555556,,,,,,
PH_hs_0022624,10.2962963,11.27777778,13.66666667,16.16666667,,,,,,
PH_hs_0022625,1695.481481,2404.388889,1635.444444,2234.166667,,,,,,
PH_hs_0022626,867.4814815,460.4166667,835.3888889,951.5,,,,,,
PH_hs_0022627,66.51851852,57.11111111,68.5,56.77777778,,,,,,
PH_hs_0022628,90.37037037,79.77777778,80.44444444,75.61111111,,,,,,
PH_hs_0022629,6241.5,3333.277778,5154.5,5133.722222,,,,,,
PH_hs_0022631,47.07407407,57.33333333,41.66666667,47,,,,,,
PH_hs_0022632,3.814814815,5.388888889,3.611111111,7.944444444,,,,,,
PH_hs_0022633,47.55555556,47.11111111,59.27777778,62.05555556,,,,,,
PH_hs_0022635,7.333333333,6.388888889,6.666666667,3.888888889,,,,,,
PH_hs_0022636,2.37037037,1.666666667,1.777777778,1.944444444,,,,,,
PH_hs_0022637,392.5,364.4166667,420.9166667,469.3888889,,,,,,
PH_hs_0022638,709.5740741,740.9722222,882.1111111,949.0555556,,,,,,
PH_hs_0022639,49.7037037,46.77777778,56.5,66.66666667,,,,,,
PH_hs_0022641,92.74074074,45.16666667,32.30555556,15.11111111,,,,,,
PH_hs_0022642,139.6296296,170.6666667,154.3888889,172.9444444,,,,,,
PH_hs_0022643,90.77777778,78.11111111,79.72222222,72.66666667,,,,,,
PH_hs_0022644,8.888888889,9.444444444,11.22222222,16.22222222,,,,,,
PH_hs_0022645,576.9444444,579.1666667,687.0833333,794.6944444,,,,,,
PH_hs_0022647,9.740740741,11.5,12.22222222,10.66666667,,,,,,
PH_hs_0022648,156.7222222,214,240.25,253.0277778,,,,,,
PH_hs_0022649,115.8148148,142.6666667,114.0833333,135.2222222,,,,,,
PH_hs_0022650,5.111111111,4.611111111,6.333333333,1.722222222,,,,,,
PH_hs_0022651,1631.407407,1774.861111,1475.222222,1642.222222,,,,,,
PH_hs_0022653,194.6296296,183.9444444,266.5555556,282.9444444,,,,,,
PH_hs_0022654,120.6296296,224.7777778,151.6111111,129.6666667,,,,,,
PH_hs_0022655,8.62962963,7.666666667,7.833333333,8.611111111,,,,,,
PH_hs_0022656,482.7037037,763.7777778,528.25,374.0555556,,,,,,
PH_hs_0022657,822.5555556,743.9444444,1176.888889,1354.444444,,,,,,
PH_hs_0022658,2.222222222,3.222222222,2.888888889,4.722222222,,,,,,
PH_hs_0022659,5.407407407,1.944444444,4.611111111,2.666666667,,,,,,
PH_hs_0022660,17.27777778,35.5,99.72222222,62.55555556,,,,,,
PH_hs_0022661,70.25925926,57.19444444,31.22222222,55.77777778,,,,,,
PH_hs_0022662,9.592592593,10,10.55555556,16.16666667,,,,,,
PH_hs_0022663,78.03703704,108.75,79.55555556,127.3888889,,,,,,
PH_hs_0022664,44.03703704,44.22222222,38.55555556,36.66666667,,,,,,
PH_hs_0022665,17.14814815,14.11111111,21,27.61111111,,,,,,
PH_hs_0022666,730.6296296,851.1388889,883.8333333,706.6111111,,,,,,
PH_hs_0022667,9.296296296,11.27777778,12,9.222222222,,,,,,
PH_hs_0022668,44.88888889,55.77777778,55.55555556,49.61111111,,,,,,
PH_hs_0022670,3.481481481,3.444444444,4,4.722222222,,,,,,
PH_hs_0022671,38.22222222,37.55555556,29.05555556,33.22222222,,,,,,
PH_hs_0022672,11.44444444,8.944444444,10.77777778,10.94444444,,,,,,
PH_hs_0022673,49.42592593,58.88888889,48.5,55.44444444,,,,,,
PH_hs_0022674,117,119,108.2222222,104.8888889,,,,,,
PH_hs_0022675,6.148148148,4.611111111,5,3.166666667,,,,,,
PH_hs_0022676,20.66666667,16.5,27.72222222,38.05555556,,,,,,
PH_hs_0022677,192.2962963,238.75,189.4444444,203.3888889,,,,,,
PH_hs_0022678,372.2592593,345.6388889,454.9722222,556.5555556,,,,,,
PH_hs_0022679,831.2222222,575.5,440.8333333,487.8055556,,,,,,
PH_hs_0022680,24.59259259,27.77777778,23.27777778,35.27777778,,,,,,
PH_hs_0022682,351.2592593,287.4444444,182.3333333,243.8333333,,,,,,
PH_hs_0022683,254.4814815,315.0833333,287.2222222,315.8888889,,,,,,
PH_hs_0022684,6.148148148,5.611111111,6.277777778,6.333333333,,,,,,
PH_hs_0022685,268.8518519,266.5,332.4722222,318.8888889,,,,,,
PH_hs_0022686,128.3703704,151,170.2777778,162.4722222,,,,,,
PH_hs_0022687,22.2962963,21.33333333,20.05555556,22.44444444,,,,,,
PH_hs_0022688,60.81481481,69.55555556,75.44444444,76.83333333,,,,,,
PH_hs_0022689,27.07407407,30.16666667,30.38888889,30.83333333,,,,,,
PH_hs_0022690,118.1481481,68.44444444,65.22222222,93,,,,,,
PH_hs_0022691,30.88888889,22.11111111,23.5,25.11111111,,,,,,
PH_hs_0022692,76.85185185,74,111.2777778,100.9444444,,,,,,
PH_hs_0022695,13.44444444,14.25,14.33333333,16.05555556,,,,,,
PH_hs_0022696,16.59259259,11.22222222,14.66666667,8.277777778,,,,,,
PH_hs_0022697,14.62962963,17.5,18.05555556,25.88888889,,,,,,
PH_hs_0022698,60.33333333,38.22222222,50,67,,,,,,
PH_hs_0022699,803.7777778,715.6111111,837.4444444,875.8333333,,,,,,
PH_hs_0022700,4.740740741,5.111111111,6.944444444,7.722222222,,,,,,
PH_hs_0022701,101.3518519,198.8888889,133.7222222,115.7777778,,,,,,
PH_hs_0022702,2581.296296,951.6666667,1259.277778,1252.055556,,,,,,
PH_hs_0022703,15.22222222,10.72222222,15.55555556,21.27777778,,,,,,
PH_hs_0022704,341.5740741,283.9444444,253.5,231.1111111,,,,,,
PH_hs_0022705,17.81481481,15,24.27777778,16.77777778,,,,,,
PH_hs_0022706,168.7592593,180.4444444,184.1388889,239.4166667,,,,,,
PH_hs_0022707,81.77777778,80.22222222,83.61111111,85.22222222,,,,,,
PH_hs_0022710,10.62962963,10.83333333,9.555555556,9,,,,,,
PH_hs_0022712,914.6296296,745.7777778,1172.944444,1117.388889,,,,,,
PH_hs_0022713,10.77777778,12.61111111,12.66666667,12.77777778,,,,,,
PH_hs_0022714,70.14814815,193.4444444,83.38888889,76.88888889,,,,,,
PH_hs_0022715,408.7407407,235.7777778,428.3888889,610.2222222,,,,,,
PH_hs_0022716,18.62962963,14.80555556,10.55555556,15.05555556,,,,,,
PH_hs_0022718,144.1111111,222.0833333,123.1666667,114.5,,,,,,
PH_hs_0022719,118.1111111,96.44444444,121.1666667,121.6666667,,,,,,
PH_hs_0022720,29.81481481,43.61111111,31.38888889,41.11111111,,,,,,
PH_hs_0022721,30.55555556,24.83333333,26.83333333,18.5,,,,,,
PH_hs_0022722,228.2592593,263.5555556,384.2222222,373.5,,,,,,
PH_hs_0022723,447.7777778,390.7222222,520.0555556,524.6944444,,,,,,
PH_hs_0022725,31.2962963,48.16666667,29,24.33333333,,,,,,
PH_hs_0022726,595.7592593,646.75,519.3611111,385.8888889,,,,,,
PH_hs_0022727,8.703703704,16.61111111,4.722222222,4.722222222,,,,,,
PH_hs_0022728,14.55555556,12.61111111,10.22222222,9.277777778,,,,,,
PH_hs_0022729,2164,2959.638889,3829.833333,3884.138889,,,,,,
PH_hs_0022730,1257.907407,1030.583333,1022.722222,1061.777778,,,,,,
PH_hs_0022731,251.9814815,217.1111111,265.2777778,262.1388889,,,,,,
PH_hs_0022733,19.51851852,16.77777778,19.55555556,18.88888889,,,,,,
PH_hs_0022734,136.037037,92.55555556,63.05555556,77.27777778,,,,,,
