probe id,Control,0.25mg-6hr,0.25mg-24hr,0.25mg-48hr,0.50mg-6hr,0.50mg-24hr,0.50mg-48hr,,,,,,,,,,,,,,,,,,,
PH_hs_0046821,5.182539683,7.841269841,8.063492063,12.04761905,7.19047619,57.6984127,9.380952381,,,,,,,,,,,,,,,,,,,
PH_hs_0046822,7.063492063,6.80952381,8.063492063,10.46031746,12.76190476,10.80952381,6.603174603,,,,,,,,,,,,,,,,,,,
PH_hs_0046823,47.93650794,21.82539683,25.44444444,37.19047619,27.11111111,21.03968254,51.98412698,,,,,,,,,,,,,,,,,,,
PH_hs_0046824,23.85714286,43.3015873,32.61904762,20.56349206,29.34920635,18.22222222,14.57142857,,,,,,,,,,,,,,,,,,,
PH_hs_0046825,2.285714286,3.873015873,3.873015873,4.523809524,3.365079365,3.285714286,1.801587302,,,,,,,,,,,,,,,,,,,
PH_hs_0046826,39.28571429,26.92063492,22.55555556,155.9285714,25.55555556,22.65079365,50.52380952,,,,,,,,,,,,,,,,,,,
PH_hs_0046827,8.53968254,7.968253968,6.222222222,9.142857143,6.825396825,7.428571429,8.888888889,,,,,,,,,,,,,,,,,,,
PH_hs_0046828,23.33333333,14.93650794,11.38095238,25.26984127,13.44444444,16.73015873,18.82539683,,,,,,,,,,,,,,,,,,,
PH_hs_0046829,191.8571429,102.031746,95.75396825,133.6746032,121.7380952,86.65079365,246.5079365,,,,,,,,,,,,,,,,,,,
PH_hs_0046830,2.904761905,4.476190476,3.53968254,5.476190476,2.587301587,6.079365079,4.412698413,,,,,,,,,,,,,,,,,,,
PH_hs_0046831,20.28571429,15.14285714,10.88888889,23.76190476,15.53968254,29.68253968,19.84126984,,,,,,,,,,,,,,,,,,,
PH_hs_0046832,24.24603175,47.11904762,58.04761905,35.33333333,39.96031746,51.12698413,13.0952381,,,,,,,,,,,,,,,,,,,
PH_hs_0046833,32.07142857,19.61111111,16.92063492,43.85714286,14.6984127,32.50793651,45.46031746,,,,,,,,,,,,,,,,,,,
PH_hs_0046834,351.1349206,179.5238095,160.8730159,285.6587302,194.6349206,248.8968254,139.3174603,,,,,,,,,,,,,,,,,,,
PH_hs_0046835,10.61904762,8.174603175,7.682539683,13.58730159,7.888888889,14.55555556,13.98412698,,,,,,,,,,,,,,,,,,,
PH_hs_0046836,9.936507937,6.904761905,7.888888889,9.825396825,6.079365079,6.428571429,11.11111111,,,,,,,,,,,,,,,,,,,
PH_hs_0046837,26.87301587,24.4047619,26.28571429,35.3015873,32.9047619,30.50793651,30.38095238,,,,,,,,,,,,,,,,,,,
PH_hs_0046838,40.50793651,43.41269841,43.22222222,44.87301587,43.3015873,80.6031746,24.22222222,,,,,,,,,,,,,,,,,,,
PH_hs_0046839,3.595238095,3.412698413,2.698412698,4.015873016,2.357142857,6.19047619,2.873015873,,,,,,,,,,,,,,,,,,,
PH_hs_0046840,52.15873016,48.56349206,47.26984127,38.84126984,41.6031746,123.8571429,41,,,,,,,,,,,,,,,,,,,
PH_hs_0046841,4.380952381,5.198412698,4.634920635,8.111111111,3.063492063,8.53968254,7.19047619,,,,,,,,,,,,,,,,,,,
PH_hs_0046843,4.936507937,4.80952381,6.619047619,6.412698413,6.507936508,7.634920635,3,,,,,,,,,,,,,,,,,,,
PH_hs_0046844,205.8174603,169.6269841,229.1111111,340.3333333,322.2460317,354.1111111,436.3968254,,,,,,,,,,,,,,,,,,,
PH_hs_0046845,3.841269841,2.73015873,3.222222222,3.984126984,3.698412698,5.984126984,3.174603175,,,,,,,,,,,,,,,,,,,
PH_hs_0046846,47.49206349,30.71428571,22,66.14285714,25.74603175,27.42857143,83.19047619,,,,,,,,,,,,,,,,,,,
PH_hs_0046847,6.253968254,3.079365079,3.095238095,2.571428571,3.031746032,27.01587302,2.174603175,,,,,,,,,,,,,,,,,,,
PH_hs_0046848,24.14285714,29.80952381,24.47619048,9.682539683,24.50793651,21.53968254,23.06349206,,,,,,,,,,,,,,,,,,,
PH_hs_0046849,12.15873016,12.07936508,10.42857143,13.3015873,11.33333333,7.587301587,15.79365079,,,,,,,,,,,,,,,,,,,
PH_hs_0046850,12.31746032,10.22222222,8.015873016,16.6984127,9.634920635,9.507936508,11.3015873,,,,,,,,,,,,,,,,,,,
PH_hs_0046851,101.3730159,72.42857143,79.99206349,95.98412698,85.3015873,66.0952381,85.32539683,,,,,,,,,,,,,,,,,,,
PH_hs_0046852,36.38095238,30.07936508,29.93650794,56.48412698,31.93650794,46.50793651,46.74603175,,,,,,,,,,,,,,,,,,,
PH_hs_0046853,6.214285714,4.73015873,4.174603175,6.380952381,7.619047619,6.301587302,2.158730159,,,,,,,,,,,,,,,,,,,
PH_hs_0046854,10.96825397,8.904761905,5.777777778,13,6.873015873,14.77777778,9.53968254,,,,,,,,,,,,,,,,,,,
PH_hs_0046855,99.6031746,29.17460317,20.73015873,103.8650794,21.65079365,478.5396825,37.23015873,,,,,,,,,,,,,,,,,,,
PH_hs_0046856,98.42063492,56.84126984,65.0952381,113.015873,72.32539683,96.20634921,165.8492063,,,,,,,,,,,,,,,,,,,
PH_hs_0046857,27.11111111,27.34920635,25.49206349,40.15873016,27.47619048,38.95238095,45.85714286,,,,,,,,,,,,,,,,,,,
PH_hs_0046858,16.20634921,13.45238095,12.88888889,24.07936508,15.84126984,25.73015873,26.31746032,,,,,,,,,,,,,,,,,,,
PH_hs_0046859,25.53968254,23.92063492,16.96825397,40.0952381,19.95238095,21.93650794,45,,,,,,,,,,,,,,,,,,,
PH_hs_0046860,83.53968254,40.34920635,59.76190476,98.26984127,78.34126984,95.26984127,147.7380952,,,,,,,,,,,,,,,,,,,
PH_hs_0046861,57.55555556,46,37.34920635,37.46825397,42.23809524,31.44444444,61.38888889,,,,,,,,,,,,,,,,,,,
PH_hs_0046862,69.68253968,38.74603175,35.52380952,61.84126984,36.03174603,61.07936508,55.19047619,,,,,,,,,,,,,,,,,,,
PH_hs_0046863,3.936507937,3.857142857,3.492063492,8.174603175,5.126984127,5.777777778,4.333333333,,,,,,,,,,,,,,,,,,,
PH_hs_0046864,29.20634921,27.34920635,25.19047619,40.49206349,25.3015873,23.0952381,41.44444444,,,,,,,,,,,,,,,,,,,
PH_hs_0046865,32.44444444,18.44444444,11.25396825,33.04761905,17.17460317,104.7777778,18.57142857,,,,,,,,,,,,,,,,,,,
PH_hs_0046866,10.36507937,6.476190476,8.698412698,13.49206349,5.253968254,6.698412698,10.71428571,,,,,,,,,,,,,,,,,,,
PH_hs_0046867,177.2539683,80.18253968,57.04761905,147.8015873,96.49206349,48.84126984,130.9444444,,,,,,,,,,,,,,,,,,,
PH_hs_0046868,20.3968254,13.49206349,12.42857143,23.92063492,14.71428571,278.1904762,23.31746032,,,,,,,,,,,,,,,,,,,
PH_hs_0046869,274.8174603,193.1269841,169.6587302,337.6190476,176.531746,296.1428571,429.3095238,,,,,,,,,,,,,,,,,,,
PH_hs_0046870,47.38888889,41.56349206,40.34920635,66.30952381,38.85714286,33.74603175,58.15873016,,,,,,,,,,,,,,,,,,,
PH_hs_0046871,58.85714286,44.58730159,42.61111111,61.3015873,45.03174603,81.52380952,54.36507937,,,,,,,,,,,,,,,,,,,
PH_hs_0046872,15.33333333,12.27777778,10.61904762,18.07936508,11.26984127,8.301587302,18.79365079,,,,,,,,,,,,,,,,,,,
PH_hs_0046873,5.952380952,6,5.158730159,10.76190476,8.80952381,6.158730159,9.80952381,,,,,,,,,,,,,,,,,,,
PH_hs_0046874,377.015873,150.3809524,122.8492063,400.1507937,118.3650794,192.3015873,343.5555556,,,,,,,,,,,,,,,,,,,
PH_hs_0046875,8.825396825,11.85714286,9.777777778,11.3015873,7.857142857,307.3968254,9.46031746,,,,,,,,,,,,,,,,,,,
PH_hs_0046876,112.452381,61.53968254,64.44444444,30.93650794,50.84126984,44.63492063,92.6031746,,,,,,,,,,,,,,,,,,,
PH_hs_0046877,8.714285714,8.428571429,8.968253968,9.714285714,10.68253968,13.33333333,7.134920635,,,,,,,,,,,,,,,,,,,
PH_hs_0046878,43.47619048,32.53968254,23.92063492,65.69047619,26.93650794,26.77777778,87.57142857,,,,,,,,,,,,,,,,,,,
PH_hs_0046879,42.04761905,37.06349206,41.87301587,46.96825397,40.98412698,64.11111111,71.46031746,,,,,,,,,,,,,,,,,,,
PH_hs_0046880,16.36507937,16.79365079,16.66666667,29.58730159,15.3015873,22.31746032,21.84126984,,,,,,,,,,,,,,,,,,,
PH_hs_0046881,54.6984127,39.5952381,56.61904762,78.5952381,67.23809524,72.6031746,84.65079365,,,,,,,,,,,,,,,,,,,
PH_hs_0046882,146.2301587,92.44444444,89.68253968,155.8412698,102.5079365,87.01587302,193.8730159,,,,,,,,,,,,,,,,,,,
PH_hs_0046883,25.01587302,14.6984127,13.14285714,22.15873016,17.11111111,18.26984127,16.42857143,,,,,,,,,,,,,,,,,,,
PH_hs_0046884,29.73015873,21.28571429,27.85714286,37.79365079,25.50793651,37.87301587,79.65079365,,,,,,,,,,,,,,,,,,,
PH_hs_0046885,584.4761905,213.5873016,117.8968254,503.4444444,312.5555556,147.7301587,724.6111111,,,,,,,,,,,,,,,,,,,
PH_hs_0046886,30.71428571,18.23809524,23.06349206,51.3015873,18.76190476,38.36507937,48.01587302,,,,,,,,,,,,,,,,,,,
PH_hs_0046887,40.04761905,28.04761905,23,42.44444444,24.53968254,26.33333333,38.31746032,,,,,,,,,,,,,,,,,,,
PH_hs_0046888,2.047619048,10.76190476,2.682539683,18.01587302,6.555555556,5.174603175,4.380952381,,,,,,,,,,,,,,,,,,,
PH_hs_0046889,11.95238095,9.365079365,10.80952381,15.66666667,7.603174603,25.82539683,13.57142857,,,,,,,,,,,,,,,,,,,
PH_hs_0046890,16.88888889,12.6031746,10.98412698,16.26984127,11.76190476,15.3968254,11.38095238,,,,,,,,,,,,,,,,,,,
PH_hs_0046891,173.984127,86.84126984,71.57142857,167.547619,73.80952381,86.49206349,212.8253968,,,,,,,,,,,,,,,,,,,
PH_hs_0046892,28.71428571,22.33333333,18.26984127,21.31746032,18.93650794,20.68253968,26.38095238,,,,,,,,,,,,,,,,,,,
PH_hs_0046893,111.7777778,38.14285714,36.68253968,56.17460317,42.93650794,55,34.3968254,,,,,,,,,,,,,,,,,,,
PH_hs_0046894,11.42857143,6.904761905,5.936507937,14.07936508,7.158730159,10.01587302,14.15873016,,,,,,,,,,,,,,,,,,,
PH_hs_0046895,25.80952381,19.61111111,17.44444444,37.25396825,18.93650794,21.15873016,24.82539683,,,,,,,,,,,,,,,,,,,
PH_hs_0046896,8.80952381,6.571428571,6.26984127,13.01587302,8.365079365,10.57142857,13.76190476,,,,,,,,,,,,,,,,,,,
PH_hs_0046897,3.349206349,2.761904762,3.46031746,28.9047619,3.603174603,6.793650794,4.333333333,,,,,,,,,,,,,,,,,,,
PH_hs_0046898,20.17460317,39.65079365,41.71428571,343.3333333,33.93650794,32.03968254,20.13492063,,,,,,,,,,,,,,,,,,,
PH_hs_0046899,1.785714286,1.928571429,1.507936508,1.301587302,1.571428571,242.6666667,1.801587302,,,,,,,,,,,,,,,,,,,
PH_hs_0046900,64.91269841,4.277777778,5.571428571,4.111111111,7.650793651,734.6984127,5.611111111,,,,,,,,,,,,,,,,,,,
PH_hs_0046901,35.77777778,28.49206349,26.41269841,54.07936508,30.58730159,50.29365079,57.3968254,,,,,,,,,,,,,,,,,,,
PH_hs_0046902,193.3412698,115.484127,84.74603175,116.4920635,124.8253968,75.9047619,232.2380952,,,,,,,,,,,,,,,,,,,
PH_hs_0046903,32.53968254,22.61904762,19.3015873,23.46031746,17.41269841,132.4761905,31.31746032,,,,,,,,,,,,,,,,,,,
PH_hs_0046904,4.69047619,2.73015873,4.444444444,5.396825397,4.206349206,8.841269841,3.253968254,,,,,,,,,,,,,,,,,,,
PH_hs_0046905,17.79365079,15.11904762,16.63492063,18.77777778,22.47619048,16.15873016,17.47619048,,,,,,,,,,,,,,,,,,,
PH_hs_0046906,127.6349206,65.45238095,62.93650794,130.1904762,92.49206349,76.58730159,162.8571429,,,,,,,,,,,,,,,,,,,
PH_hs_0046907,7.063492063,6.031746032,4.666666667,7.857142857,8.333333333,11.36507937,3.571428571,,,,,,,,,,,,,,,,,,,
PH_hs_0046908,22.92063492,19.71428571,22.61904762,33.6031746,20.41269841,29.22222222,31.58730159,,,,,,,,,,,,,,,,,,,
PH_hs_0046909,18.77777778,15.9047619,12.98412698,110.2857143,13,16.25396825,30.25396825,,,,,,,,,,,,,,,,,,,
PH_hs_0046910,17.63492063,10.22222222,9.492063492,17.42857143,11.0952381,18.34920635,13.57142857,,,,,,,,,,,,,,,,,,,
PH_hs_0046911,22.71428571,15.93650794,15.01587302,25.30952381,15.03968254,18.46031746,23.26984127,,,,,,,,,,,,,,,,,,,
PH_hs_0046912,43.32539683,31.58730159,36.46031746,64.85714286,37.9047619,55.25396825,64.98412698,,,,,,,,,,,,,,,,,,,
PH_hs_0046913,142.7222222,83.33333333,100.3888889,235.9761905,114.8095238,156.2460317,299.0634921,,,,,,,,,,,,,,,,,,,
PH_hs_0046914,41.9047619,27.52380952,17.88888889,32.86507937,23.28571429,211.8253968,39.58730159,,,,,,,,,,,,,,,,,,,
PH_hs_0046915,65.9047619,23.6984127,25.87301587,28.57142857,18.68253968,412.1031746,14.07936508,,,,,,,,,,,,,,,,,,,
PH_hs_0046916,7.73015873,4.619047619,6.222222222,11.19047619,10.28571429,11.01587302,9.682539683,,,,,,,,,,,,,,,,,,,
PH_hs_0046917,21.47619048,15.32539683,16.6031746,34.6031746,17.29365079,28.84126984,37.93650794,,,,,,,,,,,,,,,,,,,
PH_hs_0046918,202.5,117.7936508,98.07142857,233.2936508,88.78571429,118.1269841,330.6269841,,,,,,,,,,,,,,,,,,,
PH_hs_0046919,48.80952381,26.06349206,31.61111111,29.8015873,29.72222222,20.1031746,64.87301587,,,,,,,,,,,,,,,,,,,
PH_hs_0046920,45.28571429,37.44444444,36.96031746,53.98412698,44.80952381,68.99206349,46.03174603,,,,,,,,,,,,,,,,,,,
PH_hs_0046921,1.650793651,2.047619048,2.285714286,6.587301587,4.206349206,5.126984127,2.666666667,,,,,,,,,,,,,,,,,,,
PH_hs_0046922,645.0634921,352.9444444,313.4126984,536.4206349,196.1904762,169.7142857,134.3253968,,,,,,,,,,,,,,,,,,,
PH_hs_0046923,280.5952381,277.2619048,288.2063492,178.1507937,243.6269841,189.5952381,164.0238095,,,,,,,,,,,,,,,,,,,
PH_hs_0046924,14.28571429,11.74603175,11.52380952,18.61904762,12.73015873,20.06349206,17.47619048,,,,,,,,,,,,,,,,,,,
PH_hs_0046925,32.3015873,61.99206349,78.00793651,85.53968254,55.42857143,87.42063492,50.41269841,,,,,,,,,,,,,,,,,,,
PH_hs_0046926,9.126984127,9.761904762,10.25396825,37.11111111,9.619047619,10.88888889,12.36507937,,,,,,,,,,,,,,,,,,,
PH_hs_0046927,82.33333333,52.23015873,41.26984127,83.97619048,46.21428571,40.74603175,110.8095238,,,,,,,,,,,,,,,,,,,
PH_hs_0046928,26.88888889,19.85714286,19.88888889,22.58730159,21.96825397,18.11111111,36.17460317,,,,,,,,,,,,,,,,,,,
PH_hs_0046929,83.23809524,63.83333333,73.65079365,96.68253968,83.4047619,84.38888889,62.55555556,,,,,,,,,,,,,,,,,,,
PH_hs_0046930,40.47619048,25.75396825,23.63492063,38.58730159,28.22222222,30.61904762,35.92063492,,,,,,,,,,,,,,,,,,,
PH_hs_0046931,24.28571429,17.94444444,13.47619048,22.73015873,18.3015873,14.66666667,14.06349206,,,,,,,,,,,,,,,,,,,
PH_hs_0046932,5.738095238,2.777777778,3.619047619,4.746031746,4.507936508,7.079365079,2.761904762,,,,,,,,,,,,,,,,,,,
PH_hs_0046933,42.76190476,52.84126984,56.66666667,57.55555556,48.03968254,76.57936508,58.34920635,,,,,,,,,,,,,,,,,,,
PH_hs_0046934,44.49206349,39.3015873,41.8015873,42,38.76190476,43.79365079,31.16666667,,,,,,,,,,,,,,,,,,,
PH_hs_0046935,59.50793651,29.98412698,28.34920635,140.7222222,39.3968254,28,23.84126984,,,,,,,,,,,,,,,,,,,
PH_hs_0046936,498.1269841,332.8888889,514.3174603,612.6349206,423.8253968,521.8650794,514.4761905,,,,,,,,,,,,,,,,,,,
PH_hs_0046937,61.50793651,14.03174603,28.15873016,51.88888889,28.36507937,24.88888889,93.57142857,,,,,,,,,,,,,,,,,,,
PH_hs_0046938,24.84126984,16.04761905,8.714285714,21.51587302,12.18253968,17.95238095,23.83333333,,,,,,,,,,,,,,,,,,,
PH_hs_0046939,4.23015873,4.904761905,5.571428571,6,12.0952381,7.634920635,5.936507937,,,,,,,,,,,,,,,,,,,
PH_hs_0046940,156.2857143,202.547619,225.5555556,475.4920635,201.6746032,344.4126984,495.4444444,,,,,,,,,,,,,,,,,,,
PH_hs_0046941,11.15873016,8.53968254,8.031746032,13.92063492,11.47619048,15.50793651,9.920634921,,,,,,,,,,,,,,,,,,,
PH_hs_0046942,316.6428571,126.9206349,90.51587302,348.7063492,108.0952381,115.8095238,476.1666667,,,,,,,,,,,,,,,,,,,
PH_hs_0046943,42.0952381,32.34920635,20.14285714,162.3809524,26.57936508,32.17460317,74.52380952,,,,,,,,,,,,,,,,,,,
PH_hs_0046944,4.19047619,3.587301587,3.507936508,53.06349206,2.682539683,10.65079365,4.555555556,,,,,,,,,,,,,,,,,,,
PH_hs_0046945,67.26984127,74.23015873,73.07936508,91.56349206,61.73015873,343.8571429,87.34920635,,,,,,,,,,,,,,,,,,,
PH_hs_0046946,13.38095238,8.19047619,9.603174603,20.77777778,11.03174603,20.41269841,18.84126984,,,,,,,,,,,,,,,,,,,
PH_hs_0046947,4.714285714,6.142857143,3.507936508,9.666666667,4.825396825,147.4920635,6.761904762,,,,,,,,,,,,,,,,,,,
PH_hs_0046948,6,4.777777778,7.476190476,9.301587302,2.357142857,4.079365079,5.936507937,,,,,,,,,,,,,,,,,,,
PH_hs_0046949,59.49206349,37.66666667,43.80952381,37.17460317,31.67460317,33.25396825,77.04761905,,,,,,,,,,,,,,,,,,,
PH_hs_0046950,370.0238095,114.7460317,62.53968254,339.3809524,86.82539683,42.28571429,114.2539683,,,,,,,,,,,,,,,,,,,
PH_hs_0046951,649.9444444,356.7301587,305.5238095,334.6428571,351.3333333,279.5555556,828.1269841,,,,,,,,,,,,,,,,,,,
PH_hs_0046952,6.396825397,5.031746032,5.26984127,8.634920635,8.46031746,9.920634921,9.515873016,,,,,,,,,,,,,,,,,,,
PH_hs_0046953,6.73015873,4.984126984,6.412698413,124.0952381,8.507936508,7.317460317,5.936507937,,,,,,,,,,,,,,,,,,,
PH_hs_0046954,46.01587302,49.49206349,54.53968254,65.15873016,48.14285714,128.8571429,56.85714286,,,,,,,,,,,,,,,,,,,
PH_hs_0046955,7.492063492,15.75396825,13.0952381,11.55555556,14.84126984,12.74603175,10.05555556,,,,,,,,,,,,,,,,,,,
PH_hs_0046956,144.0555556,69.77777778,93.54761905,210.5396825,117.4365079,156.5555556,240,,,,,,,,,,,,,,,,,,,
PH_hs_0046957,7.428571429,7.777777778,5.936507937,10.55555556,6.80952381,13.58730159,5.920634921,,,,,,,,,,,,,,,,,,,
PH_hs_0046958,7.555555556,7.158730159,7.825396825,9.19047619,6.825396825,59.46031746,4.714285714,,,,,,,,,,,,,,,,,,,
PH_hs_0046959,80.42063492,52.80952381,41.92063492,638.9603175,57.07142857,117.8095238,65.28571429,,,,,,,,,,,,,,,,,,,
PH_hs_0046960,112.984127,53.65079365,56.26984127,288.3809524,64.61904762,191.4047619,32.31746032,,,,,,,,,,,,,,,,,,,
PH_hs_0046961,8.968253968,9.412698413,10.41269841,12.28571429,9.984126984,14.07936508,10.41269841,,,,,,,,,,,,,,,,,,,
PH_hs_0046962,134.515873,77.84920635,96.27777778,135.6984127,91.22222222,112.3412698,149.1984127,,,,,,,,,,,,,,,,,,,
PH_hs_0046963,9.714285714,7.634920635,6.53968254,6.428571429,9.603174603,24.80952381,11.87301587,,,,,,,,,,,,,,,,,,,
PH_hs_0046964,286.1746032,139.5079365,127.2619048,251.5873016,137.5714286,138.6825397,164.0238095,,,,,,,,,,,,,,,,,,,
PH_hs_0046965,68.98412698,62.85714286,58.85714286,71.49206349,58.85714286,345.6825397,63.15873016,,,,,,,,,,,,,,,,,,,
PH_hs_0046966,28.93650794,19.17460317,15.71428571,41.9047619,15.95238095,16.84126984,21.58730159,,,,,,,,,,,,,,,,,,,
PH_hs_0046967,441.047619,166.015873,163.3650794,307.9365079,206.1746032,139.6507937,583.9285714,,,,,,,,,,,,,,,,,,,
PH_hs_0046968,82.85714286,48.0952381,45.28571429,43.63492063,58.92857143,76.81746032,66.3015873,,,,,,,,,,,,,,,,,,,
PH_hs_0046969,119.5873016,53.31746032,42.6031746,68.51587302,58.31746032,36.15873016,111.7142857,,,,,,,,,,,,,,,,,,,
PH_hs_0046970,4.19047619,2.428571429,8.222222222,3.015873016,4.444444444,86.91269841,3.492063492,,,,,,,,,,,,,,,,,,,
PH_hs_0046971,27.65079365,34.66666667,40.44444444,33.15079365,31.48412698,45.25396825,25.34126984,,,,,,,,,,,,,,,,,,,
PH_hs_0046972,7.158730159,7.73015873,8.380952381,6.587301587,7.73015873,9.888888889,4.952380952,,,,,,,,,,,,,,,,,,,
PH_hs_0046973,15.6031746,10.75396825,12.01587302,21.04761905,12.6031746,20.06349206,23.01587302,,,,,,,,,,,,,,,,,,,
PH_hs_0046974,6.349206349,5.46031746,3.904761905,7.142857143,6.936507937,9.507936508,8.333333333,,,,,,,,,,,,,,,,,,,
PH_hs_0046975,3.19047619,2.5,1.19047619,5.825396825,1.142857143,8.857142857,4.785714286,,,,,,,,,,,,,,,,,,,
PH_hs_0046976,6.238095238,9.253968254,8.523809524,30.28571429,6.936507937,13,6.761904762,,,,,,,,,,,,,,,,,,,
PH_hs_0046977,13.31746032,3.063492063,3.603174603,15.73015873,3.841269841,9.317460317,3.69047619,,,,,,,,,,,,,,,,,,,
PH_hs_0046978,6.714285714,5.920634921,5.571428571,8.142857143,8.095238095,9.777777778,8,,,,,,,,,,,,,,,,,,,
PH_hs_0046979,6.349206349,4.952380952,5.761904762,6.904761905,7.587301587,5.555555556,5.476190476,,,,,,,,,,,,,,,,,,,
PH_hs_0046980,38.07936508,27.85714286,16.0952381,43.6031746,18.52380952,20.15873016,31.00793651,,,,,,,,,,,,,,,,,,,
PH_hs_0046981,39.35714286,42.98412698,40.70634921,66.22222222,43.31746032,66.3015873,78,,,,,,,,,,,,,,,,,,,
PH_hs_0046982,2.047619048,1.777777778,2.73015873,3.984126984,1.571428571,20.65079365,1.80952381,,,,,,,,,,,,,,,,,,,
PH_hs_0046983,22,52.64285714,52.36507937,32.46825397,42.92857143,36.23809524,25.12698413,,,,,,,,,,,,,,,,,,,
PH_hs_0046984,16.58730159,12.30952381,8.46031746,383.6587302,11.9047619,197.5555556,18.14285714,,,,,,,,,,,,,,,,,,,
PH_hs_0046985,3.968253968,4.317460317,4.888888889,4.53968254,6.174603175,12.98412698,2.46031746,,,,,,,,,,,,,,,,,,,
PH_hs_0046986,1.26984127,2.396825397,1.126984127,3.682539683,2.793650794,7.396825397,2.476190476,,,,,,,,,,,,,,,,,,,
PH_hs_0046987,8.111111111,5.80952381,4.380952381,5.031746032,6.904761905,15.42857143,8.698412698,,,,,,,,,,,,,,,,,,,
PH_hs_0046988,11.12698413,6.238095238,4.761904762,5.984126984,8.301587302,684.6269841,6.76984127,,,,,,,,,,,,,,,,,,,
PH_hs_0046989,17.12698413,12.73015873,14.53968254,19.96825397,16.77777778,27.31746032,41.49206349,,,,,,,,,,,,,,,,,,,
PH_hs_0046990,53.20634921,28.0952381,18.68253968,69.87301587,21.3015873,914.7619048,30.84126984,,,,,,,,,,,,,,,,,,,
PH_hs_0046991,22.77777778,14.51587302,16.96825397,25.80952381,19.58730159,31.49206349,38.88888889,,,,,,,,,,,,,,,,,,,
PH_hs_0046992,208.7777778,84.6984127,86.08730159,208.1031746,135.8492063,2408.84127,290.952381,,,,,,,,,,,,,,,,,,,
PH_hs_0046993,7.936507937,10.76190476,9.682539683,9.746031746,8.063492063,42.42857143,7.365079365,,,,,,,,,,,,,,,,,,,
PH_hs_0046994,665.0793651,654.8492063,643,391.8809524,425.7301587,279.6269841,244.9285714,,,,,,,,,,,,,,,,,,,
PH_hs_0046995,6.698412698,7.047619048,6.666666667,139.1269841,6.396825397,118.8412698,6.873015873,,,,,,,,,,,,,,,,,,,
PH_hs_0046996,53.74603175,30.74603175,27.42857143,31.65079365,23.12698413,245.1031746,48.81746032,,,,,,,,,,,,,,,,,,,
PH_hs_0046997,15.20634921,9.214285714,8.015873016,7.507936508,7.396825397,7.301587302,20.12698413,,,,,,,,,,,,,,,,,,,
PH_hs_0046998,53.12698413,36.0952381,31.77777778,27.85714286,31.62698413,23.11111111,44.51587302,,,,,,,,,,,,,,,,,,,
PH_hs_0046999,39.26984127,22.07936508,16.50793651,22.93650794,21.63492063,35.15873016,54.04761905,,,,,,,,,,,,,,,,,,,
PH_hs_0047000,5.063492063,5.206349206,5.380952381,5.571428571,4.571428571,15.55555556,5.523809524,,,,,,,,,,,,,,,,,,,
PH_hs_0047001,5.428571429,6.380952381,6.587301587,6.285714286,8.079365079,24.55555556,7,,,,,,,,,,,,,,,,,,,
PH_hs_0047002,3.666666667,2.746031746,4.46031746,5.825396825,5.26984127,2.936507937,3.333333333,,,,,,,,,,,,,,,,,,,
PH_hs_0047003,48.34920635,28.87301587,19.92063492,56.01587302,22.61904762,77.06349206,52.87301587,,,,,,,,,,,,,,,,,,,
PH_hs_0047004,11.12698413,10.34920635,5.444444444,12.87301587,8.650793651,81.12698413,7.746031746,,,,,,,,,,,,,,,,,,,
PH_hs_0047005,103.4920635,60.75396825,63.3968254,117.531746,77.46825397,55.63492063,136.0952381,,,,,,,,,,,,,,,,,,,
PH_hs_0047006,11.0952381,21.41269841,20.98412698,16.95238095,19.04761905,55.46031746,11.6984127,,,,,,,,,,,,,,,,,,,
PH_hs_0047007,20.31746032,11.57142857,8.317460317,17.24603175,11.92063492,43.82539683,8.492063492,,,,,,,,,,,,,,,,,,,
PH_hs_0047008,63.3968254,36.11904762,30.19047619,42.22222222,43.82539683,49.85714286,40.67460317,,,,,,,,,,,,,,,,,,,
PH_hs_0047009,10.28571429,8.523809524,9.746031746,16.87301587,10.38095238,15.17460317,17.47619048,,,,,,,,,,,,,,,,,,,
PH_hs_0047010,3.055555556,2.380952381,4.317460317,72.47619048,4.063492063,34.61111111,2.761904762,,,,,,,,,,,,,,,,,,,
PH_hs_0047011,3.031746032,4.317460317,5.412698413,4.317460317,4.555555556,8.507936508,1.952380952,,,,,,,,,,,,,,,,,,,
PH_hs_0047012,2.841269841,5.301587302,7.126984127,5.936507937,4.904761905,6.523809524,2.904761905,,,,,,,,,,,,,,,,,,,
PH_hs_0047013,5.071428571,6.444444444,4.031746032,4,4.444444444,7.952380952,3.126984127,,,,,,,,,,,,,,,,,,,
PH_hs_0047014,34.33333333,17.79365079,31.65079365,29.85714286,16.83333333,18.77777778,47.64285714,,,,,,,,,,,,,,,,,,,
PH_hs_0047015,98.20634921,55.42063492,44.58730159,154.7936508,62.84126984,75.38888889,78.54761905,,,,,,,,,,,,,,,,,,,
PH_hs_0047016,129.484127,11.92063492,7.619047619,10.96825397,10.73015873,10.65079365,7.571428571,,,,,,,,,,,,,,,,,,,
PH_hs_0047017,30.19047619,30.87301587,30.82539683,20.17460317,32.35714286,36.28571429,26.94444444,,,,,,,,,,,,,,,,,,,
PH_hs_0047018,189.7142857,145.6825397,134.047619,108.031746,161.3968254,165.2619048,141.452381,,,,,,,,,,,,,,,,,,,
