name,geneID,1460_6hr,1460_24hr,1461_6hr,1461_24hr,1460_6hr_log2,1460_24hrlog2,1461_6hr_log2,1461_24hr_log2
LINC01312,PH_hs_0031633,287.4375,1466.736111,909.4444444,711.6666667,-0.622836646,1.728452487,1.038900572,0.685116725
ROBO2,PH_hs_0035253,42.08333333,34.97222222,33.86111111,35.47222222,0.339894641,0.072855131,0.026274974,0.093335373
ZMAT3,PH_hs_0024387,175.2708333,140,161.9722222,173.9166667,0.002231016,-0.321928095,-0.111608506,-0.008958727
PTPRC,PH_hs_0025956,3211.020833,2652.666667,3080.777778,3354.625,-0.058291134,-0.333879761,-0.118028537,0.004828343
FOLR1,PH_hs_0043507,57.22916667,52.38888889,51.08333333,50.05555556,0.08825084,-0.039238895,-0.075647091,-0.10496956
KRAS,PH_hs_0030345,684.4583333,629.0555556,665.25,712.0277778,-0.133690093,-0.255465377,-0.174756208,-0.076719288
MRPL57,PH_hs_0049194,87.75,86.88888889,81.38888889,103.1111111,-0.324392135,-0.338619559,-0.432959407,-0.091663361
VTCN1,PH_hs_0043764,230.7916667,270.4166667,263.0694444,222.6666667,-0.104233683,0.124359257,0.084618873,-0.155939214
SLC25A30-AS1,PH_hs_0060205,45.875,55.02777778,52.80555556,55.02777778,-0.255150807,0.007301104,-0.052169244,0.007301104
NA,PH_hs_0063269,56.25,65.44444444,63.5,59.34722222,-0.019108823,0.199308808,0.155794673,0.058218586
CHST15,PH_hs_0060268,47.5,55.13888889,49.97222222,48.86111111,-0.049753035,0.165389647,0.023445826,-0.008993877
NUP85,PH_hs_0027291,909.6666667,967.1111111,996.3888889,952.4722222,-0.292339339,-0.203995678,-0.160968394,-0.226000309
RING1,PH_hs_0011914,4465.25,4855.041667,4878.138889,5351.527778,0.115250621,0.235993347,0.242840504,0.376460487
PTPN23,PH_hs_0002244,872.4166667,936.25,938.9027778,858,0.094902001,0.196778483,0.200860445,0.070862317
WTAP,PH_hs_0026068,108.125,65.18055556,63.27777778,71.05555556,-0.111751811,-0.84193839,-0.884681103,-0.717432586
ARHGEF4,PH_hs_0000610,36.5,35.72222222,34.22222222,33.88888889,0.091792476,0.060717843,-0.001170544,-0.015291652
NEIL3,PH_hs_0024652,345.25,325.5555556,299.6527778,351.125,-0.330330617,-0.415068273,-0.534680284,-0.305987312
ARHGAP5-AS1,PH_hs_0001324,110.8541667,145.8611111,132.5555556,108.8611111,-0.028723317,0.367208974,0.229210822,-0.054897649
WFDC3,PH_hs_0025105,47.58333333,45.16666667,42.44444444,44.13888889,0.099355213,0.024157319,-0.065525395,-0.009050814
LOC285095,PH_hs_0060217,60.10416667,61.61111111,57.91666667,54.13888889,0.018622173,0.054347718,-0.034864263,-0.132177556
NA,PH_hs_0063107,44.375,46.52777778,44.91666667,41.33333333,-0.179376477,-0.111031312,-0.161872729,-0.281817882
CAPG,PH_hs_0035478,1884,2379.944444,2244.055556,2218.388889,0.054690787,0.391819718,0.307000214,0.290404117
ARRDC4,PH_hs_0027554,37.875,35.41666667,35.02777778,35.55555556,0.043501639,-0.053315815,-0.069244786,-0.047669251
NPHP1,PH_hs_0044244,51.29166667,54.33333333,54.22222222,56.75,-0.069775308,0.0133378,0.010384482,0.076120633
EDC3,PH_hs_0022396,238.0416667,274.4583333,304.0694444,284.1805556,0.05639162,0.26176464,0.409578344,0.31198534
RNF32,PH_hs_0029217,160.5625,165.3333333,159.4444444,138.1527778,0.027020028,0.069262662,0.016938873,-0.189850387
CLEC19A,PH_hs_0062695,58.20833333,58.80555556,57.30555556,57.77777778,0.057947349,0.072674097,0.035396649,0.047236356
RPS6KA4,PH_hs_0005868,291.5,340.3055556,465.1111111,361.6944444,0.108089533,0.331424353,0.782169055,0.419365088
GIPR,PH_hs_0013304,125.4166667,557.0416667,348.375,263.8333333,-0.51926269,1.631793474,0.954649327,0.553635079
NA,PH_hs_0063119,63.625,66.83333333,63.36111111,56.66666667,-0.045567473,0.025406607,-0.051563589,-0.212660883
FAM24B-CUZD1|CUZD1,PH_hs_0031450,46.58333333,44.97222222,43.16666667,46.83333333,0.06871275,0.017933047,-0.041183435,0.076434597
CLDN5,PH_hs_0029088,45.70833333,43.19444444,41.77777778,42.58333333,0.177506873,0.095895427,0.047785414,0.075338544
GRHL1,PH_hs_0030127,53.5,57.125,55.36111111,50.94444444,0.020367798,0.114951166,0.069701805,-0.050246267
TIMELESS,PH_hs_0031569,754.3125,593.9861111,610.6805556,696.7222222,0.031622973,-0.313110163,-0.273121451,-0.082955782
IBA57,PH_hs_0008669,214.1666667,206.8611111,229.5,212.4166667,-0.039862107,-0.08993361,0.059898093,-0.051699093
NA,PH_hs_0026032,55.39583333,59.76388889,54.88888889,54.13888889,0.041277707,0.15077427,0.028014376,0.00816552
PDE4B,PH_hs_0061171,48.25,45.91666667,45.69444444,46.36111111,-0.027151606,-0.098662636,-0.105661776,-0.084765406
IARS2,PH_hs_0013636,4450.6875,3080.305556,3365.972222,4155.486111,-0.175645566,-0.706600305,-0.578650502,-0.274656519
KNSTRN,PH_hs_0010738,2044.104167,2563.930556,2231.805556,2686.138889,-0.323430044,0.003458426,-0.196687422,0.070635142
NA,PH_hs_0063256,182.0208333,202.9305556,233.2777778,157.4583333,-0.017234744,0.139647782,0.340710553,-0.226368216
SLFN12,PH_hs_0005891,127.2916667,132.3055556,131.0555556,164.4166667,-0.365557841,-0.309822173,-0.323517303,0.003660735
ADAM19,PH_hs_0023517,206.0416667,397.8055556,298.1388889,220.3055556,-0.087445679,0.86168163,0.445602776,0.009124082
9-Mar,PH_hs_0031286,225.7083333,246.3055556,248.6388889,253.2638889,-0.148189577,-0.022200093,-0.0085973,0.017992126
ABHD2,PH_hs_0030097,176.9583333,164.125,181.9444444,191.8888889,-0.455566247,-0.564180939,-0.41547795,-0.338704773
NA,PH_hs_0009949,59.25,47.66666667,48.22222222,51.94444444,0.083536793,-0.230297619,-0.213580224,-0.106308902
FCHSD1,PH_hs_0022341,81.875,93.08333333,107.0555556,94.63888889,-0.042679978,0.142419896,0.344184781,0.166330157
CDC42BPG,PH_hs_0032544,148,184.6111111,179.125,143.6527778,-0.032529784,0.286362427,0.242839745,-0.07554107
POTEC|POTED|LOC100288966,PH_hs_0062734,35.25,33.5,34.16666667,32.97222222,0.132056816,0.058594654,0.087023062,0.035684682
NA,PH_hs_0061167,346.6458333,528.6527778,567.6666667,577.5,-0.258634618,0.350223425,0.452946991,0.477723909
PRNP,PH_hs_0025677,502.4791667,417.4861111,390.3333333,471.2777778,-0.076701721,-0.3440373,-0.441058833,-0.169187848
TP63,PH_hs_0008302,95.16666667,77,83.41666667,100.8333333,-0.88875391,-1.194351804,-1.078874586,-0.805309513
IQCF2,PH_hs_0019555,49.91666667,56.22222222,52.41666667,50.33333333,-0.108978162,0.062640719,-0.038474148,-0.096985615
LOC100132174,PH_hs_0060210,106.8333333,100.3611111,81.59722222,87.80555556,0.086373073,-0.003788435,-0.302396838,-0.196604655
NA,PH_hs_0063245,40.125,44.36111111,43.41666667,41.08333333,-0.113747574,0.031046534,3.20E-16,-0.079695726
C9orf3,PH_hs_0060198,198.2916667,223.9444444,235.5972222,179.0972222,-0.017775939,0.157740889,0.230922542,-0.164657026
SBNO1,PH_hs_0032597,75.29166667,62.95833333,64.08333333,75.72222222,-0.04635248,-0.304445326,-0.278893483,-0.038125925
FAM69A,PH_hs_0060474,44.66666667,45.22222222,43.63888889,41.16666667,-0.029307832,-0.011474539,-0.062892058,-0.147029791
TAP2,PH_hs_0045366,283.9166667,269.3611111,299.9722222,344.0694444,-0.440327415,-0.516253379,-0.360966045,-0.163095179
TANC2,PH_hs_0000510,56.75,63.94444444,65.13888889,55.84722222,-0.088334899,0.08386373,0.11056382,-0.111469767
CD63,PH_hs_0026052,13100.625,11714.36111,12797.61111,14175.83333,-0.345258199,-0.506615567,-0.379019308,-0.231460293
MYCBP2,PH_hs_0009125,546.0625,528.9444444,581.2083333,765.8472222,-0.654711282,-0.700661165,-0.564721979,-0.166720748
UAP1L1,PH_hs_0008382,484.1875,430.8472222,594.6111111,503.875,-0.026753216,-0.195142668,0.269627371,0.030746827
C15orf65,PH_hs_0060265,81.66666667,64.22222222,64.88888889,71.19444444,0.178414724,-0.168260033,-0.153361157,-0.019567952
NA,PH_hs_0063268,107.4583333,127.0555556,134.4166667,105.2916667,-0.10827311,0.133408982,0.214661556,-0.137659219
LRRC25,PH_hs_0016281,75.20833333,76.11111111,78.88888889,70.56944444,-0.005584118,0.011630437,0.063345474,-0.097432992
FAM180A,PH_hs_0031250,57.875,59.36111111,58.88888889,54.84722222,0.021978369,0.058556177,0.047033534,-0.055543363
ULK4,PH_hs_0022367,37.83333333,38.36111111,38.05555556,38.47222222,-0.049968459,-0.029981843,-0.041519269,-0.025809186
MCHR2,PH_hs_0016309,32.25,32.44444444,34.05555556,33.19444444,-0.086804828,-0.078132526,-0.008213821,-0.045162182
C16orf59,PH_hs_0014984,174.75,125.9861111,138.2916667,153.5555556,0.091596641,-0.380431117,-0.245981591,-0.094935106
SLC26A10,PH_hs_0017142,137.2083333,180.8888889,186.9722222,145.8333333,-0.058806064,0.339929622,0.38764978,0.029146346
SLC35F2,PH_hs_0061924,66.4375,49.13888889,49.72222222,54.58333333,-0.072778591,-0.507911142,-0.490885602,-0.356315877
GIMAP5,PH_hs_0060277,137.1041667,126.1388889,131.0277778,138.5277778,-0.239607777,-0.359867063,-0.305007498,-0.224704896
NA,PH_hs_0063258,58.91666667,55.5,53.5,54.75,0.13017605,0.043988012,-0.008960868,0.024359206
NFKBID,PH_hs_0025113,109.2083333,94.41666667,104.6111111,96.56944444,0.196030302,-0.013939191,0.133983447,0.018586037
CEP57,PH_hs_0035506,152.5625,109.3333333,103.3055556,129.0555556,0.01127343,-0.469393646,-0.551209119,-0.230134712
LRRC31,PH_hs_0024862,40.875,37.88888889,38.05555556,37.13888889,0.016268389,-0.093175509,-0.08684326,-0.122019688
ADAMTS16,PH_hs_0017092,92.16666667,97.30555556,96.01388889,88.44444444,-0.048735667,0.029541435,0.010262373,-0.108209217
IGSF6,PH_hs_0008159,126.7083333,88.41666667,99.47222222,124.0555556,-0.495422601,-1.014543761,-0.844568399,-0.525947667
TMEM105,PH_hs_0017415,61.91666667,55.97222222,57.66666667,62.59722222,-0.055238637,-0.200855415,-0.15782881,-0.039467803
CASZ1,PH_hs_0023123,61.54166667,60.61111111,61.44444444,57.13888889,0.138285155,0.116303929,0.136004213,0.031194622
MPP3,PH_hs_0024565,139.7708333,121.7361111,119.125,140.0555556,-0.019437003,-0.218743156,-0.250024126,-0.016501129
ASCC1,PH_hs_0022298,235.3333333,180.6111111,176.4722222,231.4166667,-0.222757282,-0.604576315,-0.638021852,-0.246970193
RASSF9,PH_hs_0009698,46.33333333,42.25,43.77777778,41.52777778,0.02354405,-0.109555086,-0.058307704,-0.134429754
NA,PH_hs_0063247,77.27083333,84.41666667,94.86111111,72.66666667,0.077095197,0.204699104,0.372988007,-0.01153503
SCHIP1,PH_hs_0060195,40.70833333,42.08333333,39.25,37.30555556,-0.09292481,-0.044999985,-0.145556313,-0.218858474
ASTN2,PH_hs_0028842,62.79166667,54.66666667,56.72222222,59.77777778,0.010569242,-0.189342455,-0.13608981,-0.060394598
DLG1,PH_hs_0035891,216.5,142.125,147.5555556,180,-0.280238574,-0.88744525,-0.833347359,-0.546608693
RIC8B,PH_hs_0024147,188.125,170.4861111,188.5833333,209.5972222,-0.212084959,-0.354122328,-0.208574362,-0.056156944
STARD6,PH_hs_0020792,40.04166667,45.55555556,47.69444444,43.22222222,-0.077449316,0.108675662,0.174869886,0.032821907
SPDYA,PH_hs_0026688,82.75,87.05555556,84.55555556,80.19444444,0.132282667,0.205459724,0.163422903,0.087025651
LIME1,PH_hs_0031844,63.29166667,65.61111111,75.77777778,66.25,0.093172724,0.145097318,0.352931997,0.159077619
SOWAHD,PH_hs_0032822,558.6666667,553.5972222,570.3611111,586.4722222,-0.447803255,-0.460954294,-0.41791538,-0.37772822
RPL36,PH_hs_0030077,16317.25,22421,18234.88889,15986.55556,0.171099746,0.629552435,0.331403219,0.141560941
PART1,PH_hs_0008728,326.2916667,538.9583333,503.2638889,318.9166667,-0.062198648,0.661812953,0.562954292,-0.095181295
LMNTD1,PH_hs_0044374,63.125,82.54166667,88.11111111,67.88888889,-0.193121136,0.19378995,0.28799134,-0.088157146
BMP1,PH_hs_0000168,252.125,286.1666667,294.9583333,258.375,0.006451815,0.189168269,0.232823805,0.041779119
TRIM66,PH_hs_0022954,62,66.91666667,67.55555556,59.19444444,-0.127952731,-0.017855365,-0.004146529,-0.194759165
SEC14L2,PH_hs_0045191,41.625,40.83333333,40.11111111,38.58333333,0.042499931,0.014797002,-0.010948411,-0.066972554
ZNF586,PH_hs_0024053,274.9583333,296.7777778,289.0833333,307.4027778,-0.390119105,-0.279949048,-0.317846682,-0.229201916
PAPSS2,PH_hs_0048415,220.875,210.625,178.1111111,195.3194444,0.278631261,0.210077812,-0.031821355,0.101236706
ACVR1,PH_hs_0009056,152.375,167.3333333,157.6944444,148.3055556,0.09245205,0.227550693,0.141957664,0.053398472
CNTF|ZFP91-CNTF,PH_hs_0049679,47.20833333,50.80555556,47.27777778,48.83333333,-0.127863453,-0.02191874,-0.125742778,-0.079038745
THAP7-AS1,PH_hs_0031021,65.08333333,68.13888889,61.80555556,60.75,-0.012873081,0.053317198,-0.087424699,-0.112276815
RHCE,PH_hs_0049655,140.7916667,182.5,172.2916667,149.25,-0.266304052,0.108030468,0.024986927,-0.182135065
GUCY1A3,PH_hs_0001945,68.79166667,76.27777778,77.25,68.52777778,-0.004362553,0.144666452,0.162938571,-0.009907458
KIF3A,PH_hs_0003172,67.54166667,59.84722222,60,64.25,0.090915732,-0.083577761,-0.079899547,0.018834406
JMJD6,PH_hs_0044386,383.0833333,402.3888889,360.4722222,395.125,-0.257689338,-0.18675713,-0.345459508,-0.213038468
PRRC1,PH_hs_0030936,155.9583333,123.1111111,111.4444444,112.4027778,0.23789292,-0.103306748,-0.246943023,-0.234590033
FOXC2|FOXS1,PH_hs_0034950,69.83333333,66.08333333,78.80555556,62.48611111,0.210960547,0.131331169,0.385342047,0.050580264
PRKAA1,PH_hs_0047324,158.4583333,145.7638889,131.4722222,153.5277778,0.065976573,-0.054493605,-0.203368944,0.020372746
LOC100507564,PH_hs_0014444,83.5,92.08333333,90.59722222,72.72222222,-0.014326781,0.12683708,0.103363838,-0.213706693
AKT2,PH_hs_0048516,69.20833333,65.23611111,65.41666667,72.11111111,0.030724816,-0.054550165,-0.050562698,0.090000625
CRK,PH_hs_0026639,172.2083333,156.2916667,151.5555556,159.2222222,-0.180551712,-0.320465813,-0.364859932,-0.293664967
MAP1LC3B2,PH_hs_0049709,924.6666667,1018.263889,979.25,1085.402778,-0.124609617,0.014496588,-0.041865776,0.106615602
C16orf62,PH_hs_0023598,215.9583333,202.9166667,203.9583333,228.9444444,-0.047368567,-0.137234188,-0.129847101,0.036876002
ZNF181|ZNF302,PH_hs_0049512,929.125,748.2083333,693.125,903.6388889,-0.04390194,-0.356334609,-0.466659088,-0.084028284
FUT8,PH_hs_0006549,413.1666667,488.9166667,501.3055556,564.8611111,-0.186192666,0.056672055,0.092773691,0.264979648
CBR1,PH_hs_0031394,570.875,755.4722222,665.6666667,779.625,-0.373212678,0.030991148,-0.151587636,0.076392791
KIAA0319L,PH_hs_0044398,604.4791667,581,783.5972222,712.1388889,0.245195371,0.188040917,0.619615036,0.481661391
GNG8,PH_hs_0032493,48.70833333,50.02777778,49.5,47.69444444,0.023641069,0.062201819,0.046900975,-0.006706323
NLN,PH_hs_0035388,178.875,152.5694444,137.0833333,168.1666667,-0.261465284,-0.490950993,-0.645363873,-0.350525283
TSPYL2,PH_hs_0027850,149.7083333,200.9722222,194.4583333,133.0833333,0.109666758,0.534508339,0.48697329,-0.060157865
SNX18,PH_hs_0045142,39.20833333,36.08333333,34.88888889,37.58333333,0.237805977,0.117978279,0.069413312,0.176738687
KIAA1804,PH_hs_0003514,218.5833333,171.9166667,160.2361111,204.9722222,-0.188927677,-0.535401663,-0.636911766,-0.281682669
LETM1,PH_hs_0048008,217.0208333,316.0277778,302.0833333,307.1527778,-0.257900995,0.284316833,0.219212051,0.243221892
VPS39,PH_hs_0025072,447.5416667,421.8472222,474.75,450.7777778,0.054613106,-0.030688297,0.139759101,0.065007497
FRG2B,PH_hs_0049708,53.125,59.88888889,57.36111111,51.97222222,-0.207280424,-0.034382994,-0.09659839,-0.238930614
ATP5F1,PH_hs_0004670,18463.875,18301.33333,19949.44444,24641.22222,-0.452601357,-0.46535796,-0.340958149,-0.036232903
IL32,PH_hs_0049513,72.625,81.66666667,470.5555556,66.94444444,-0.098376417,0.070904668,2.597450483,-0.21587834
SOGA1,PH_hs_0035391,38.125,33.11111111,34.30555556,1618.194444,0.052993088,-0.150428826,-0.09930202,5.460496914
COL6A2,PH_hs_0019710,125.9166667,121.5416667,179.9027778,452.0555556,0.131881204,0.080862929,0.646629412,1.975912033
TRAPPC2,PH_hs_0044384,363.875,361.3611111,378.0555556,456.8611111,-0.231918922,-0.241920601,-0.176763601,0.096393787
MPST,PH_hs_0013192,2978.25,2605.194444,3351.527778,3199.611111,-0.140220268,-0.333294074,0.030133762,-0.036788562
LINC00705,PH_hs_0006738,40.70833333,48.52777778,47.27777778,45.63888889,-0.272356392,-0.018869752,-0.056518323,-0.10741688
GREB1,PH_hs_0045154,43.625,36.58333333,35.27777778,37.75,0.297336107,0.043367509,-0.009059339,0.08865762
LINC00174,PH_hs_0003498,108.9583333,109.4166667,113.2916667,112.9444444,0.018321946,0.024377916,0.074587151,0.070158714
GLI2,PH_hs_0048072,35,35.72222222,37.52777778,33.88888889,0.031250934,0.060717843,0.131854875,-0.015291652
LAYN,PH_hs_0023772,57.02083333,56.97222222,58.16666667,56.33333333,0.028210763,0.02698032,0.05691427,0.01071048
MRPL40,PH_hs_0019958,1449.333333,1407.75,1417.277778,1644.791667,-0.252530528,-0.294528816,-0.284797422,-0.070015107
AKR7A3,PH_hs_0030939,150.4583333,161.8472222,161.0555556,186.8333333,-0.142181304,-0.036912714,-0.043986892,0.170206554
SIRPB2,PH_hs_0033147,97.66666667,87.61111111,96.04166667,98.58333333,-0.013477504,-0.170229914,-0.037683323,3.84E-15
FUT2,PH_hs_0043608,110.375,112.0277778,123.5277778,108.7777778,0.021398037,0.042841098,0.183820097,0.000368457
SLC35E2B|SLC35E2,PH_hs_0026393,3518.291667,2691.041667,3075.611111,4309.277778,-0.415353549,-0.802063907,-0.60935554,-0.122782538
MALAT1,PH_hs_0037472,733.875,991.4444444,1085.888889,1433.375,-0.635585749,-0.201588167,-0.070315516,0.330224091
ACPP,PH_hs_0045178,122.3333333,81.38888889,79.16666667,90.77777778,-0.11245016,-0.700363964,-0.74030271,-0.542856645
ARIH2,PH_hs_0012955,174.125,160.2777778,155.7777778,207.5,0.001727158,-0.117821782,-0.158906752,0.254715142
PLEKHB2,PH_hs_0048010,3118.291667,2301.708333,2771.305556,2827.472222,-0.240288728,-0.678339573,-0.410478817,-0.381531753
SAMD9,PH_hs_0030776,493.3333333,658.5555556,799.2777778,798.0555556,-0.578775558,-0.162033178,0.11735865,0.115150853
DISC1|TSNAX-DISC1,PH_hs_0049730,256.1666667,328.9305556,310.8611111,259.25,-0.094238268,0.266462004,0.184949119,-0.076977038
DPPA4,PH_hs_0032640,46.54166667,43.52777778,42.08333333,41.75,0.248896524,0.152310017,0.103622631,0.092149847
HS3ST6,PH_hs_0046152,63.70833333,63.66666667,60.80555556,60.13888889,0.006620048,0.005676185,-0.060658905,-0.076563835
DBT,PH_hs_0021360,67.625,71.75,64,72.75,-0.029039673,0.05638247,-0.108524457,0.076350886
TUSC7,PH_hs_0006648,35.5,37.5,38.66666667,39.02777778,-0.104494168,-0.025422597,0.018777207,0.032188126
GALNT12,PH_hs_0003348,221.5833333,154.8055556,166.1805556,202.4444444,-0.004604494,-0.521996618,-0.41970228,-0.134927813
KCNK16,PH_hs_0044359,51.875,59.22222222,59.86111111,52.44444444,0.008134428,0.199233623,0.214714054,0.023884949
STAG2,PH_hs_0000880,637.7083333,552.6805556,643.8333333,808.1388889,-0.23743619,-0.443887067,-0.223645652,0.104270336
RFPL3S,PH_hs_0045190,54.16666667,44.11111111,40.91666667,48.05555556,0.393011193,0.096747981,-0.011705501,0.220309107
PEX2,PH_hs_0010687,914.7083333,835.4444444,882.4444444,1079.055556,-0.157008641,-0.287776541,-0.208814981,0.081376804
N4BP2L1,PH_hs_0048754,47.5,55.22222222,55.38888889,53.61111111,-0.235350847,-0.018029415,-0.013681763,-0.060746325
ATP5E,PH_hs_0045682,1131.833333,1119.541667,1222.722222,1420.902778,-0.089922573,-0.105675882,0.021512585,0.23822374
RABL3,PH_hs_0007905,99.375,79.5,84.83333333,99.22222222,-0.265049343,-0.586977438,-0.493301048,-0.26726903
TEX35,PH_hs_0046197,42.45833333,39.61111111,39.33333333,37.13888889,0.041653621,-0.058488949,-0.068641666,-0.151463466
FGL2,PH_hs_0017012,69.75,66.25,69.52777778,74.63888889,-0.296540737,-0.370813499,-0.301144474,-0.198806444
FAM21C|FAM21A,PH_hs_0029930,137.1041667,147.7916667,147.5416667,182.7222222,-0.072465216,0.035827292,0.033384806,0.34191447
RGMB,PH_hs_0039269,52.02083333,45.77777778,45.80555556,43.94444444,0.049965914,-0.134476165,-0.133601009,-0.193442808
TEX264,PH_hs_0044340,587.8958333,384.8611111,491.9305556,482.3194444,-0.012066016,-0.623288669,-0.2691719,-0.297637596
ZNF714,PH_hs_0044743,62,59.83333333,60.58333333,55.97222222,-0.032593832,-0.08391261,-0.06594109,-0.180151021
CD93,PH_hs_0005267,3207.75,2610.555556,3161.305556,3522.513889,-0.46710129,-0.764306137,-0.488142512,-0.332057603
FAM107B,PH_hs_0005741,2660.270833,2153.625,2634.055556,2430.138889,-0.239937854,-0.544743921,-0.254225209,-0.370472214
TRIB1,PH_hs_0026012,50.16666667,53.05555556,57,57.38888889,-0.126129884,-0.045355138,0.058102955,0.067912478
CDHR3,PH_hs_0048814,34.5,39.11111111,38.91666667,37.91666667,-0.091147888,0.089834272,0.082643894,0.04508789
CBFA2T2,PH_hs_0009258,601.9791667,488.5277778,573.7777778,577.7638889,0.287394508,-0.013878455,0.218173043,0.228160985
BPI,PH_hs_0045685,60.16666667,63.88888889,60.25,57.88888889,-0.075897617,0.010703002,-0.073900807,-0.131575582
TRIM45,PH_hs_0032572,162.4583333,133.2222222,149.25,148.9583333,-0.004802216,-0.291037212,-0.127141033,-0.129963128
